corpus,cell,K_available,K_pool,n_subsets,phi_min,phi_p25,phi_med,phi_p75,phi_max,phi_full,phi_greedy_min,phi_greedy_max
MoralChoice,low|anthropic_claude-v1.3,6,4,15,0.0,0.01106728904954995,0.019618869103405184,0.024094715081212068,0.030047581066586015,0.01965955785775703,0.0,0.030047581066586015
MoralChoice,low|anthropic_claude-v1.3,6,5,6,0.008750548967940279,0.019118457394163155,0.020618556701030962,0.021475882698573815,0.024828531015647966,0.01965955785775703,0.008750548967940277,0.024828531015647966
MoralChoice,low|anthropic_claude-v1.3,6,6,1,0.01965955785775703,0.01965955785775703,0.01965955785775703,0.01965955785775703,0.01965955785775703,0.01965955785775703,0.01965955785775703,0.01965955785775703
MoralChoice,low|anthropic_claude-instant-v1.1,6,2,15,0.0,4.1741783640691927e-17,0.0007331378299119948,0.0033465802133444906,0.00732064421669112,0.001723023906956718,0.0,0.00732064421669112
MoralChoice,low|anthropic_claude-instant-v1.1,6,3,20,0.0,0.0008252731313436052,0.0014663533531458304,0.0026761229173954456,0.005019870320016751,0.001723023906956718,0.0,0.005019870320016751
MoralChoice,low|anthropic_claude-instant-v1.1,6,4,15,0.00032621105855488585,0.0009003723246279612,0.0016289297931259582,0.0027049323199321218,0.0039043435822352464,0.001723023906956718,0.0005602633237621654,0.0039043435822352464
MoralChoice,low|anthropic_claude-instant-v1.1,6,5,6,0.0009779951100244704,0.001154517027437603,0.001731281025532978,0.0022970240018315947,0.0025077986421187986,0.001723023906956718,0.0009797198001371557,0.0025077986421187986
MoralChoice,low|anthropic_claude-instant-v1.1,6,6,1,0.001723023906956718,0.001723023906956718,0.001723023906956718,0.001723023906956718,0.001723023906956718,0.001723023906956718,0.001723023906956719,0.001723023906956719
MoralChoice,low|google_text-bison-001,6,2,15,0.0,0.0002306406042783949,0.0028445823635893535,0.027935638330831687,0.05332607134899612,0.021765551886888026,0.0,0.05332607134899612
MoralChoice,low|google_text-bison-001,6,3,20,0.0,0.0012674279124300764,0.01317035827411243,0.03196207722374299,0.042536115569823466,0.021765551886888026,0.0003443418375332606,0.04253611556982346
MoralChoice,low|google_text-bison-001,6,4,15,0.00034532622536852996,0.0024666725076592823,0.025188361022666427,0.02868843874202199,0.034385396996673,0.021765551886888026,0.0008192314584880114,0.034385396996673
MoralChoice,low|google_text-bison-001,6,5,6,0.0016258326747205577,0.021696250010297576,0.023713395799669957,0.025410710000215546,0.027531448215019114,0.021765551886888026,0.0016258326747205577,0.027531448215019114
MoralChoice,low|google_text-bison-001,6,6,1,0.021765551886888026,0.021765551886888026,0.021765551886888026,0.021765551886888026,0.021765551886888026,0.021765551886888026,0.021765551886888026,0.021765551886888026
MoralChoice,low|google_flan-t5-xl,6,2,15,0.0,0.0015703288715590924,0.1925224327018943,0.3127850578089714,0.4316042352522466,0.2771405780072655,0.0,0.4316042352522466
MoralChoice,low|google_flan-t5-xl,6,3,20,0.0,0.1837658701041141,0.21543544439072915,0.3847242549872237,0.4060630571423756,0.2771405780072655,0.0,0.4060630571423756
MoralChoice,low|google_flan-t5-xl,6,4,15,0.0010118315300502471,0.1796183887526427,0.26689649302008855,0.3223626058538088,0.3826341432296443,0.2771405780072655,0.0010118315300502475,0.3826341432296442
MoralChoice,low|google_flan-t5-xl,6,5,6,0.16195126779616273,0.2741931558303936,0.2762203951680463,0.28260412732679024,0.35251723495435067,0.2771405780072655,0.16195126779616276,0.35251723495435067
MoralChoice,low|google_flan-t5-xl,6,6,1,0.2771405780072655,0.2771405780072655,0.2771405780072655,0.2771405780072655,0.2771405780072655,0.2771405780072655,0.2771405780072655,0.2771405780072655
MoralChoice,low|cohere_command-xlarge,6,2,15,1.5441854425823347e-17,0.009581847164913353,0.05978184298924039,0.1534859304752101,0.20624640184225682,0.09616845983291566,1.5441854425823347e-17,0.20624640184225682
MoralChoice,low|cohere_command-xlarge,6,3,20,0.0032843833885994166,0.06393783857266086,0.10267511648721647,0.12260548151999501,0.16609724047306174,0.09616845983291566,0.003284383388599416,0.16609724047306174
MoralChoice,low|cohere_command-xlarge,6,4,15,0.016223043205165464,0.08399721978318042,0.09643658014294099,0.11136817983430744,0.1308904096501309,0.09616845983291566,0.016223043205165464,0.1308904096501309
MoralChoice,low|cohere_command-xlarge,6,5,6,0.0752329892774827,0.08942676899003,0.09490184382366496,0.10163666071670478,0.11752513195491178,0.09616845983291566,0.0752329892774827,0.11752513195491178
MoralChoice,low|cohere_command-xlarge,6,6,1,0.09616845983291566,0.09616845983291566,0.09616845983291566,0.09616845983291566,0.09616845983291566,0.09616845983291566,0.09616845983291566,0.09616845983291566
MoralChoice,low|ai21_j2-jumbo-instruct,6,2,15,0.0,0.02717243419106774,0.15479299986940048,0.24313303600005037,0.3905240618422008,0.18648043960893,0.0,0.3905240618422008
MoralChoice,low|ai21_j2-jumbo-instruct,6,3,20,0.011585248117397156,0.12137482705345098,0.17611699572823697,0.22121750921542938,0.36144062100947644,0.18648043960893,0.011585248117397156,0.36144062100947644
MoralChoice,low|ai21_j2-jumbo-instruct,6,4,15,0.09730010542882028,0.13613587054427212,0.1692278481012657,0.21924997577895688,0.3003600774637075,0.18648043960893,0.09730010542882028,0.30036007746370746
MoralChoice,low|ai21_j2-jumbo-instruct,6,5,6,0.13246433678050074,0.16670737789107287,0.1791377430073208,0.2154566051321072,0.23409339158929549,0.18648043960893,0.13246433678050076,0.23409339158929549
MoralChoice,low|ai21_j2-jumbo-instruct,6,6,1,0.18648043960893,0.18648043960893,0.18648043960893,0.18648043960893,0.18648043960893,0.18648043960893,0.18648043960893004,0.18648043960893004
MoralChoice,low|bigscience_bloomz-7b1,6,2,15,0.0,0.029891079306347608,0.1075675098729854,0.3101100469247946,0.6536115280309716,0.2786771484062003,0.0,0.6536115280309716
MoralChoice,low|bigscience_bloomz-7b1,6,3,20,0.014237792322547366,0.09274743737531466,0.18076976046960735,0.385733575761188,0.5590068680447072,0.2786771484062003,0.014237792322547366,0.5590068680447072
MoralChoice,low|bigscience_bloomz-7b1,6,4,15,0.04262559266954345,0.09499123625632988,0.31179771242926213,0.36259253249034795,0.4408700659616795,0.2786771484062003,0.04262559266954345,0.4408700659616795
MoralChoice,low|bigscience_bloomz-7b1,6,5,6,0.07852252197543609,0.25535636549992674,0.3031074632623839,0.33730588628870545,0.34270527847306087,0.2786771484062003,0.07852252197543612,0.34270527847306076
MoralChoice,low|bigscience_bloomz-7b1,6,6,1,0.2786771484062003,0.2786771484062003,0.2786771484062003,0.2786771484062003,0.2786771484062003,0.2786771484062003,0.2786771484062002,0.2786771484062002
MoralChoice,low|meta_opt-iml-max-small,6,2,15,0.0,3.405375953504772e-05,0.04520065166073743,0.403759560837047,0.5096484870447545,0.27479332720969507,0.0,0.5096484870447545
MoralChoice,low|meta_opt-iml-max-small,6,3,20,0.0,0.028550441501167673,0.1857209749099896,0.42076320340878665,0.4383884160857136,0.27479332720969507,0.0,0.4383884160857136
MoralChoice,low|meta_opt-iml-max-small,6,4,15,0.0,0.0260556596698759,0.32119265323288204,0.3516800904190738,0.38508650106371106,0.27479332720969507,0.0,0.38508650106371106
MoralChoice,low|meta_opt-iml-max-small,6,5,6,0.020806896690635894,0.29547404854974396,0.29715289609102613,0.3024634272607205,0.3362710243695406,0.27479332720969507,0.020806896690635894,0.33627102436954054
MoralChoice,low|meta_opt-iml-max-small,6,6,1,0.27479332720969507,0.27479332720969507,0.27479332720969507,0.27479332720969507,0.27479332720969507,0.27479332720969507,0.27479332720969507,0.274793327209695
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,2,1500,0.0,0.0,0.0,0.001942690626517724,0.02122641509433962,0.0007830416072638533,0.0,0.02520808561236622
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,3,1500,0.0,0.0,0.0001610046691354026,0.001972062448644206,0.013265640353750404,0.0007830416072638533,0.0,0.016358024691358018
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,4,1500,0.0,0.0,0.0003225806498816748,0.0018043999560719644,0.01104972375690608,0.0007830416072638533,0.0,0.015279933150292462
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,5,1500,0.0,0.0,0.0004019917264967944,0.0018492370431073114,0.009817405738676776,0.0007830416072638533,0.0,0.013255360623781676
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,6,1500,0.0,0.0,0.0003893007416313094,0.0015984286707427797,0.006933644375323999,0.0007830416072638533,0.0,0.012140575079872207
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,8,1500,0.0,0.0,0.0006195019228334932,0.0017355110852909667,0.005997026969632618,0.0007830416072638533,0.0,0.0105239155981969
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,10,1500,0.0,0.0,0.0006167902768965548,0.0014659869503789755,0.005060486936124923,0.0007830416072638533,0.0,0.009499945527835278
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,20,1500,0.0,0.00018829197397323533,0.0007396860445039512,0.0013225204526634273,0.0031731309038541323,0.0007830416072638533,,
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,50,1500,0.0,0.0005226630289640662,0.0007835297417482163,0.0010482961338801606,0.0018636322838330797,0.0007830416072638533,,
PromptEval,abstract_algebra|codellama_codellama_34b_instruct,100,100,1,0.0007830416072638533,0.0007830416072638533,0.0007830416072638533,0.0007830416072638533,0.0007830416072638533,0.0007830416072638533,,
PromptEval,abstract_algebra|google_flan_t5_xl,100,2,1500,0.0,0.0,0.0018246676646806268,0.008104738154613465,0.05857740585774058,0.005336856432554517,0.0,0.05857740585774058
PromptEval,abstract_algebra|google_flan_t5_xl,100,3,1500,0.0,0.00043688168458639513,0.003384461188767382,0.008540184734428274,0.036634460547504015,0.005336856432554517,0.0,0.04320987654320988
PromptEval,abstract_algebra|google_flan_t5_xl,100,4,1500,0.0,0.001225374975664773,0.004152471926825309,0.008508769116820872,0.03218853283517747,0.005336856432554517,0.0,0.037215977038985874
PromptEval,abstract_algebra|google_flan_t5_xl,100,5,1500,0.0,0.0018712868171224405,0.004872847874527382,0.00848233650701543,0.024505183788878417,0.005336856432554517,0.0,0.03534102579592821
PromptEval,abstract_algebra|google_flan_t5_xl,100,6,1500,0.0,0.002305942825692127,0.004843166596082845,0.007700253626845567,0.019739621337224927,0.005336856432554517,0.0,0.03263890339971163
PromptEval,abstract_algebra|google_flan_t5_xl,100,8,1500,0.0,0.0029865486702799248,0.005107001667029754,0.007300736436886097,0.017772615708274896,0.005336856432554517,0.0,0.02919601398236553
PromptEval,abstract_algebra|google_flan_t5_xl,100,10,1500,0.0,0.0032173398708437257,0.005137565702082698,0.007217666335658533,0.0154561555963887,0.005336856432554517,0.0,0.02692992130779276
PromptEval,abstract_algebra|google_flan_t5_xl,100,20,1500,0.0004463447762142582,0.0040424217571415596,0.005355143489219585,0.006487952245778255,0.011783546711071078,0.005336856432554517,,
PromptEval,abstract_algebra|google_flan_t5_xl,100,50,1500,0.0023370932092680184,0.004726685196063618,0.005327678151690129,0.0059517505243295655,0.007954065692814321,0.005336856432554517,,
PromptEval,abstract_algebra|google_flan_t5_xl,100,100,1,0.005336856432554517,0.005336856432554517,0.005336856432554517,0.005336856432554517,0.005336856432554517,0.005336856432554517,,
PromptEval,abstract_algebra|google_gemma_7b_it,100,2,1500,0.0,0.0,0.0,0.0,0.022142121524201856,0.0,0.0,0.02264539372104992
PromptEval,abstract_algebra|google_gemma_7b_it,100,3,1500,0.0,0.0,0.0,0.0,0.009766684753119913,0.0,0.0,0.01395117090184355
PromptEval,abstract_algebra|google_gemma_7b_it,100,4,1500,0.0,0.0,0.0,0.0,0.006723118165184459,0.0,0.0,0.012558599630123441
PromptEval,abstract_algebra|google_gemma_7b_it,100,5,1500,0.0,0.0,0.0,0.0,0.00666120106579217,0.0,0.0,0.010350076103500758
PromptEval,abstract_algebra|google_gemma_7b_it,100,6,1500,0.0,0.0,0.0,0.0,0.005143591941705958,0.0,0.0,0.00935286431469637
PromptEval,abstract_algebra|google_gemma_7b_it,100,8,1500,0.0,0.0,0.0,0.0,0.003041054232133805,0.0,0.0,0.007679628725863035
PromptEval,abstract_algebra|google_gemma_7b_it,100,10,1500,0.0,0.0,0.0,0.0,0.0038504442166894088,0.0,0.0,0.006691032412552559
PromptEval,abstract_algebra|google_gemma_7b_it,100,20,1500,0.0,0.0,0.0,0.0,0.0010591051653214027,0.0,,
PromptEval,abstract_algebra|google_gemma_7b_it,100,50,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,abstract_algebra|google_gemma_7b_it,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,2,1500,0.0,0.0,0.0,0.0004011231448054606,0.013986013986013974,0.0,0.0,0.01752988047808764
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,3,1500,0.0,0.0,0.0,0.0005340453938584811,0.00762745885186672,0.0,0.0,0.010918774966711047
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,4,1500,0.0,0.0,0.0,0.00040164675168189926,0.005758478690280894,0.0,0.0,0.010021044192804888
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,5,1500,0.0,0.0,0.0,0.00040125996837885296,0.004626835646751151,0.0,0.0,0.008284404407624865
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,6,1500,0.0,0.0,0.0,0.0003556638530162209,0.004096604905215809,0.0,0.0,0.007682115660006152
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,8,1500,0.0,0.0,0.0,0.0003297077932003816,0.0034813131167822312,0.0,0.0,0.0064542038380998815
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,10,1500,0.0,0.0,0.0,0.0002771950202272515,0.0028442146089204885,0.0,0.0,0.005676873435177872
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,20,1500,0.0,0.0,0.0,0.00013534208354097654,0.0014289549393011211,0.0,,
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,50,1500,0.0,0.0,0.0,1.877763672036676e-05,0.0005363200180544696,0.0,,
PromptEval,abstract_algebra|meta_llama_llama_3_70b_instruct,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,2,1500,0.0,0.0,0.0,0.0014031805425631498,0.029038112522686024,0.00022373161920971837,0.0,0.029038112522686024
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,3,1500,0.0,0.0,0.0,0.0012480500131502499,0.015942482025633004,0.00022373161920971837,0.0,0.020214782059380924
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,4,1500,0.0,0.0,0.0,0.001153282870364436,0.009342931536223007,0.00022373161920971837,0.0,0.016416184971098258
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,5,1500,0.0,0.0,0.0,0.0011880435299149329,0.006811731315042572,0.00022373161920971837,0.0,0.013188518231186962
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,6,1500,0.0,0.0,3.0411611066677792e-05,0.0010330946968392166,0.006706557351832768,0.00022373161920971837,0.0,0.011740778404363503
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,8,1500,0.0,0.0,0.00014066830397349572,0.0009653026080723545,0.006097356132630093,0.00022373161920971837,0.0,0.00962030329532515
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,10,1500,0.0,0.0,8.371749171880157e-05,0.0008844709775542907,0.004621678168816162,0.00022373161920971837,0.0,0.008254650308135913
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,20,1500,0.0,0.0,0.00018113085578095307,0.0006222824107632993,0.0027799632193246603,0.00022373161920971837,,
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,50,1500,0.0,2.383942440542258e-19,0.0002246416399622868,0.0004327247695915037,0.0013380588255060288,0.00022373161920971837,,
PromptEval,abstract_algebra|meta_llama_llama_3_8b_instruct,100,100,1,0.00022373161920971837,0.00022373161920971837,0.00022373161920971837,0.00022373161920971837,0.00022373161920971837,0.00022373161920971837,,
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,2,1500,0.0,0.0,0.0,0.0005267316302343999,0.026283163897842802,0.0,0.0,0.02628316389784281
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,3,1500,0.0,0.0,0.0,0.0003441748408191336,0.014850686037126718,0.0,0.0,0.01758356545961003
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,4,1500,0.0,0.0,0.0,0.00044471175976947474,0.009553601623266829,0.0,0.0,0.015528602006127505
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,5,1500,0.0,0.0,0.0,0.0005495483568377693,0.006666666666666667,0.0,0.0,0.012917502959188929
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,6,1500,0.0,0.0,0.0,0.000605886435294292,0.00562727573651109,0.0,0.0,0.011562252448129985
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,8,1500,0.0,0.0,0.0,0.000425360624183073,0.004530455721038082,0.0,0.0,0.009414905129500037
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,10,1500,0.0,0.0,0.0,0.00027624144937038486,0.003189122934447067,0.0,0.0,0.008108062644035866
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,20,1500,0.0,0.0,0.0,0.00012159986508729717,0.0018942717703938979,0.0,,
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,50,1500,0.0,0.0,0.0,0.0,0.0007289220053454272,0.0,,
PromptEval,abstract_algebra|mistralai_mistral_7b_instruct_v0_2,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,2,1500,0.0,0.0,0.0,0.0014934150614924586,0.025671499881150455,0.0,0.0,0.031130268199233705
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,3,1500,0.0,0.0,0.0,0.0013067624959163663,0.01605433775856745,0.0,0.0,0.020151914431871018
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,4,1500,0.0,0.0,0.0,0.0012785199506994138,0.011837178403188781,0.0,0.0,0.018950495844541695
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,5,1500,0.0,0.0,0.0,0.0010372189117246367,0.00879503105590062,0.0,0.0,0.01652444137522813
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,6,1500,0.0,0.0,0.0,0.0010291629684181132,0.008056560341992767,0.0,0.0,0.014619741491988187
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,8,1500,0.0,0.0,0.0,0.0008883057605515971,0.00636211931581143,0.0,0.0,0.012802633288578984
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,10,1500,0.0,0.0,0.0,0.0008280339062352496,0.007128440760939581,0.0,0.0,0.011583628618506252
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,20,1500,0.0,0.0,0.0,0.0005271877769239287,0.0032351184551065097,0.0,,
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,50,1500,0.0,0.0,0.0,0.00020160385117344126,0.0014767392232180958,0.0,,
PromptEval,abstract_algebra|tiiuae_falcon_40b,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,2,1500,0.0,0.0,0.0,0.00039945217986760953,0.006508335236355327,5.18848485737797e-05,0.0,0.007414589630981576
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,3,1500,0.0,0.0,0.0,0.00038339522187602523,0.003441682600382408,5.18848485737797e-05,0.0,0.004703453022828953
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,4,1500,0.0,0.0,0.0,0.00036203760687201835,0.0024465299413215075,5.18848485737797e-05,0.0,0.004405160330673073
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,5,1500,0.0,0.0,0.0,0.00037930057245461594,0.002624011708008666,5.18848485737797e-05,0.0,0.0038990825688073366
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,6,1500,0.0,0.0,0.0,0.00033309469247753964,0.0027435522705852263,5.18848485737797e-05,0.0,0.0037820674284231317
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,8,1500,0.0,0.0,0.0,0.0002902998389748194,0.0019907195233730512,5.18848485737797e-05,0.0,0.0033688146354234833
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,10,1500,0.0,0.0,3.438613517964198e-05,0.00029719297926893205,0.0016437246034992211,5.18848485737797e-05,0.0,0.0030714242982374613
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,20,1500,0.0,0.0,4.342624996546509e-05,0.00020242358066569567,0.0007310212786627156,5.18848485737797e-05,,
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,50,1500,0.0,0.0,5.07974090792237e-05,0.00013057011683741994,0.00039695940331758756,5.18848485737797e-05,,
PromptEval,clinical_knowledge|codellama_codellama_34b_instruct,100,100,1,5.18848485737797e-05,5.18848485737797e-05,5.18848485737797e-05,5.18848485737797e-05,5.18848485737797e-05,5.18848485737797e-05,,
PromptEval,clinical_knowledge|google_flan_t5_xl,100,2,1500,0.0,0.0,0.0,5.720496539099568e-05,0.0030858906223212757,0.0,0.0,0.004402264021496769
PromptEval,clinical_knowledge|google_flan_t5_xl,100,3,1500,0.0,0.0,0.0,5.7307684960553045e-05,0.0020808277494607013,0.0,0.0,0.0027158321539226546
PromptEval,clinical_knowledge|google_flan_t5_xl,100,4,1500,0.0,0.0,0.0,5.731644408780853e-05,0.0014524050681292634,0.0,0.0,0.0023861792497852433
PromptEval,clinical_knowledge|google_flan_t5_xl,100,5,1500,0.0,0.0,0.0,4.0130481647049586e-05,0.001088438491767967,0.0,0.0,0.0019896903078572684
PromptEval,clinical_knowledge|google_flan_t5_xl,100,6,1500,0.0,0.0,0.0,3.157785538670782e-05,0.0009296702539950949,0.0,0.0,0.0017339230199286569
PromptEval,clinical_knowledge|google_flan_t5_xl,100,8,1500,0.0,0.0,0.0,3.270912198403354e-05,0.0005875777465676855,0.0,0.0,0.0014243673230489638
PromptEval,clinical_knowledge|google_flan_t5_xl,100,10,1500,0.0,0.0,0.0,2.676882438072838e-05,0.0005216510637864739,0.0,0.0,0.0011779312979529459
PromptEval,clinical_knowledge|google_flan_t5_xl,100,20,1500,0.0,0.0,0.0,2.1872671801957173e-06,0.0003079076108120245,0.0,,
PromptEval,clinical_knowledge|google_flan_t5_xl,100,50,1500,0.0,0.0,0.0,0.0,8.324506297783953e-05,0.0,,
PromptEval,clinical_knowledge|google_flan_t5_xl,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,clinical_knowledge|google_gemma_7b_it,100,2,1500,0.0,0.0,0.00017134535786473973,0.001710278775440396,0.0432331886590384,0.0018921903737278245,0.0,0.04767520215633425
PromptEval,clinical_knowledge|google_gemma_7b_it,100,3,1500,0.0,0.0,0.0007027273542122881,0.0017941786159660017,0.02448168134052826,0.0018921903737278245,0.0,0.030962664363182645
PromptEval,clinical_knowledge|google_gemma_7b_it,100,4,1500,0.0,0.0001997873716284855,0.0008364144678385335,0.001787276115146213,0.020133783066777836,0.0018921903737278245,0.0,0.029266482026097138
PromptEval,clinical_knowledge|google_gemma_7b_it,100,5,1500,0.0,0.0003636502139958567,0.0009207331958870766,0.0018454945215184877,0.014476240393325323,0.0018921903737278245,0.0,0.025782416004921784
PromptEval,clinical_knowledge|google_gemma_7b_it,100,6,1500,0.0,0.00042006643996723254,0.0009102926568189378,0.001680545865901524,0.014755351681957187,0.0018921903737278245,0.0,0.022376900480480928
PromptEval,clinical_knowledge|google_gemma_7b_it,100,8,1500,0.0,0.0005479234515552385,0.0009811944523662425,0.001881364092700436,0.011765547403486542,0.0018921903737278245,0.0,0.018737423522798554
PromptEval,clinical_knowledge|google_gemma_7b_it,100,10,1500,0.0,0.0005937835998678488,0.001073206411115,0.002333501459437627,0.01030197546568357,0.0018921903737278245,0.0,0.01572258551435243
PromptEval,clinical_knowledge|google_gemma_7b_it,100,20,1500,6.008066429988865e-06,0.0008266268061747678,0.001336837669595403,0.003047841182531007,0.006931225266023647,0.0018921903737278245,,
PromptEval,clinical_knowledge|google_gemma_7b_it,100,50,1500,0.0004546127826308101,0.0013817341292753464,0.00190035914946178,0.002382014074692095,0.0035026722377329384,0.0018921903737278245,,
PromptEval,clinical_knowledge|google_gemma_7b_it,100,100,1,0.0018921903737278245,0.0018921903737278245,0.0018921903737278245,0.0018921903737278245,0.0018921903737278245,0.0018921903737278245,,
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,2,1500,0.0,0.0,0.0,0.00011723329425556836,0.004189108318372229,0.0,0.0,0.005204021289177999
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,3,1500,0.0,0.0,0.0,5.0115426925692976e-05,0.0023738179554033535,0.0,0.0,0.0032170053345278327
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,4,1500,0.0,0.0,0.0,5.830308864327987e-05,0.0014026630842783193,0.0,0.0,0.0027452994153894755
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,5,1500,0.0,0.0,0.0,2.3747977579256912e-05,0.0009857015295768434,0.0,0.0,0.00237827918824623
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,6,1500,0.0,0.0,0.0,2.5656649087475886e-05,0.0008194756901763412,0.0,0.0,0.002197055313633596
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,8,1500,0.0,0.0,0.0,0.0,0.0008474207987484239,0.0,0.0,0.0017826368628978634
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,10,1500,0.0,0.0,0.0,0.0,0.0006798580203483079,0.0,0.0,0.00151770257772297
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,20,1500,0.0,0.0,0.0,0.0,0.00043790396640901164,0.0,,
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,50,1500,0.0,0.0,0.0,0.0,7.56628912650997e-05,0.0,,
PromptEval,clinical_knowledge|meta_llama_llama_3_70b_instruct,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0,,
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,2,1500,0.0,0.0,0.0,0.0004953297480894417,0.01145143487858719,0.0003159067160983424,0.0,0.012940280949415297
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,3,1500,0.0,0.0,9.423310784519189e-05,0.0006543166410149435,0.005715613382899626,0.0003159067160983424,0.0,0.008257795073798122
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,4,1500,0.0,0.0,0.00011772022034180896,0.0005861508405410685,0.004093010126671602,0.0003159067160983424,0.0,0.006576185812228918
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,5,1500,0.0,0.0,0.00016335282965773175,0.000592604521599184,0.003599569185420325,0.0003159067160983424,0.0,0.005539263603779736
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,6,1500,0.0,0.0,0.00018533493886821434,0.0005381718384733971,0.003536746752157467,0.0003159067160983424,0.0,0.004897168809665249
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,8,1500,0.0,1.8513398763796603e-06,0.0002523868183469522,0.0005525670557102007,0.0025308963250977173,0.0003159067160983424,0.0,0.004052987104131946
PromptEval,clinical_knowledge|meta_llama_llama_3_8b_instruct,100,10,1500,0.0,2.3551318134389877e-05,0.0002526709155668272,0.0005223691472534912,0.0022120978217896317,0.0003159067160983424,0.0,0.003562704535740917
